,genres,movie_name,movieId,year,Country
1957,Thriller,http://dbpedia.org/resource/Mercury_Rising,1833,1998,United States of America
1958,Action,http://dbpedia.org/resource/The_Long_Kiss_Goodnight,1047,1996,United States of America
1959,Thriller,http://dbpedia.org/resource/The_Long_Kiss_Goodnight,1047,1996,United States of America
1960,Crime,http://dbpedia.org/resource/Carlito's_Way,431,1993,United States of America
1961,Drama,http://dbpedia.org/resource/Carlito's_Way,431,1993,United States of America
1962,Action,http://dbpedia.org/resource/Dead_Presidents,42,1995,United States of America
1963,Crime,http://dbpedia.org/resource/Dead_Presidents,42,1995,United States of America
1964,Drama,http://dbpedia.org/resource/Dead_Presidents,42,1995,United States of America
1965,Horror,http://dbpedia.org/resource/The_Fly_II,2456,1989,United States of America
1966,Sci-Fi,http://dbpedia.org/resource/The_Fly_II,2456,1989,United States of America
1967,Comedy,http://dbpedia.org/resource/Dave_(film),440,1993,United States of America
1968,Romance,http://dbpedia.org/resource/Dave_(film),440,1993,United States of America
1969,Drama,http://dbpedia.org/resource/Beloved_(film),2314,1998,United States of America
1970,Action,http://dbpedia.org/resource/Lethal_Weapon_2,2001,1989,United States of America
1971,Comedy,http://dbpedia.org/resource/Lethal_Weapon_2,2001,1989,United States of America
1972,Crime,http://dbpedia.org/resource/Lethal_Weapon_2,2001,1989,United States of America
1973,Drama,http://dbpedia.org/resource/Lethal_Weapon_2,2001,1989,United States of America
1974,Action,http://dbpedia.org/resource/Lethal_Weapon_4,1918,1998,United States of America
1975,Comedy,http://dbpedia.org/resource/Lethal_Weapon_4,1918,1998,United States of America
1976,Crime,http://dbpedia.org/resource/Lethal_Weapon_4,1918,1998,United States of America
1977,Drama,http://dbpedia.org/resource/Lethal_Weapon_4,1918,1998,United States of America
1978,Action,http://dbpedia.org/resource/Lethal_Weapon_3,2002,1992,United States of America
1979,Comedy,http://dbpedia.org/resource/Lethal_Weapon_3,2002,1992,United States of America
1980,Crime,http://dbpedia.org/resource/Lethal_Weapon_3,2002,1992,United States of America
1981,Drama,http://dbpedia.org/resource/Lethal_Weapon_3,2002,1992,United States of America
1982,Children's,http://dbpedia.org/resource/Home_Alone_3,1707,1997,United States of America
1983,Comedy,http://dbpedia.org/resource/Home_Alone_3,1707,1997,United States of America
1984,Drama,http://dbpedia.org/resource/Higher_Learning,358,1995,United States of America
1985,Drama,http://dbpedia.org/resource/Casino_(film),16,1995,United States of America
1986,Drama,http://dbpedia.org/resource/Casino_(film),16,1995,France
1987,Thriller,http://dbpedia.org/resource/Casino_(film),16,1995,United States of America
1988,Thriller,http://dbpedia.org/resource/Casino_(film),16,1995,France
1989,Action,http://dbpedia.org/resource/Big_Trouble_in_Little_China,3740,1986,United States of America
1990,Comedy,http://dbpedia.org/resource/Big_Trouble_in_Little_China,3740,1986,United States of America
1991,Thriller,http://dbpedia.org/resource/Dead_Calm_(film),3203,1989,United States of America
1992,Thriller,http://dbpedia.org/resource/Dead_Calm_(film),3203,1989,Australia
1993,Drama,http://dbpedia.org/resource/The_Horse_Whisperer_(film),1727,1998,United States of America
1994,Comedy,http://dbpedia.org/resource/Nine_Months,186,1995,United States of America
1995,Action,http://dbpedia.org/resource/Escape_from_L.A.,849,1996,United States of America
1996,Adventure,http://dbpedia.org/resource/Escape_from_L.A.,849,1996,United States of America
1997,Sci-Fi,http://dbpedia.org/resource/Escape_from_L.A.,849,1996,United States of America
1998,Thriller,http://dbpedia.org/resource/Escape_from_L.A.,849,1996,United States of America
1999,Children's,http://dbpedia.org/resource/Fluke_(film),241,1995,United States of America
2000,Drama,http://dbpedia.org/resource/Fluke_(film),241,1995,United States of America
2001,Adventure,http://dbpedia.org/resource/Free_Willy_2:_The_Adventure_Home,169,1995,United States of America
2002,Children's,http://dbpedia.org/resource/Free_Willy_2:_The_Adventure_Home,169,1995,United States of America
2003,Drama,http://dbpedia.org/resource/Free_Willy_2:_The_Adventure_Home,169,1995,United States of America
2004,Action,http://dbpedia.org/resource/Mighty_Morphin_Power_Rangers:_The_Movie,181,1995,United States of America
2005,Children's,http://dbpedia.org/resource/Mighty_Morphin_Power_Rangers:_The_Movie,181,1995,United States of America
2006,Action,http://dbpedia.org/resource/Anaconda_(film),1499,1997,United States of America
2007,Adventure,http://dbpedia.org/resource/Anaconda_(film),1499,1997,United States of America
2008,Thriller,http://dbpedia.org/resource/Anaconda_(film),1499,1997,United States of America
2009,Drama,http://dbpedia.org/resource/Some_Kind_of_Wonderful_(film),1290,1987,United States of America
2010,Romance,http://dbpedia.org/resource/Some_Kind_of_Wonderful_(film),1290,1987,United States of America
2011,Horror,http://dbpedia.org/resource/Species_II,1862,1998,United States of America
2012,Sci-Fi,http://dbpedia.org/resource/Species_II,1862,1998,United States of America
2013,Action,http://dbpedia.org/resource/The_Mask_of_Zorro,2006,1998,United States of America
2014,Adventure,http://dbpedia.org/resource/The_Mask_of_Zorro,2006,1998,United States of America
2015,Romance,http://dbpedia.org/resource/The_Mask_of_Zorro,2006,1998,United States of America
2016,Drama,http://dbpedia.org/resource/Far_and_Away,3259,1992,United States of America
2017,Romance,http://dbpedia.org/resource/Far_and_Away,3259,1992,United States of America
2018,Western,http://dbpedia.org/resource/Magnum_Force,3682,1973,United States of America
2019,Action,http://dbpedia.org/resource/G.I._Jane,1586,1997,United States of America
2020,Drama,http://dbpedia.org/resource/G.I._Jane,1586,1997,United States of America
2021,War,http://dbpedia.org/resource/G.I._Jane,1586,1997,United States of America
2022,Horror,http://dbpedia.org/resource/Demon_Knight,328,1995,United States of America
2023,Horror,http://dbpedia.org/resource/Bordello_of_Blood,842,1996,United States of America
2024,Action,http://dbpedia.org/resource/Wing_Commander_(film),2549,1999,United States of America
2025,Action,http://dbpedia.org/resource/Wing_Commander_(film),2549,1999,United Kingdom
2026,Sci-Fi,http://dbpedia.org/resource/Wing_Commander_(film),2549,1999,United States of America
2027,Sci-Fi,http://dbpedia.org/resource/Wing_Commander_(film),2549,1999,United Kingdom
2028,Comedy,http://dbpedia.org/resource/Don_Juan_DeMarco,224,1995,United States of America
2029,Drama,http://dbpedia.org/resource/Don_Juan_DeMarco,224,1995,United States of America
2030,Romance,http://dbpedia.org/resource/Don_Juan_DeMarco,224,1995,United States of America
2031,Action,http://dbpedia.org/resource/Battle_for_the_Planet_of_the_Apes,2531,1973,United States of America
2032,Sci-Fi,http://dbpedia.org/resource/Battle_for_the_Planet_of_the_Apes,2531,1973,United States of America
2033,Horror,http://dbpedia.org/resource/Sleepaway_Camp,3843,1983,United States of America
2034,Romance,http://dbpedia.org/resource/Meet_Joe_Black,2340,1998,United States of America
2035,Action,http://dbpedia.org/resource/Mission:_Impossible_(film),648,1996,United States of America
2036,Adventure,http://dbpedia.org/resource/Mission:_Impossible_(film),648,1996,United States of America
2037,Mystery,http://dbpedia.org/resource/Mission:_Impossible_(film),648,1996,United States of America
2038,Action,http://dbpedia.org/resource/Dick_Tracy_(1990_film),2616,1990,United States of America
2039,Crime,http://dbpedia.org/resource/Dick_Tracy_(1990_film),2616,1990,United States of America
2040,Drama,http://dbpedia.org/resource/When_a_Man_Loves_a_Woman_(film),381,1994,United States of America
2041,Comedy,http://dbpedia.org/resource/Nurse_Betty,3893,2000,United States of America
2042,Comedy,http://dbpedia.org/resource/Nurse_Betty,3893,2000,Germany
2043,Thriller,http://dbpedia.org/resource/Nurse_Betty,3893,2000,United States of America
2044,Thriller,http://dbpedia.org/resource/Nurse_Betty,3893,2000,Germany
2045,Comedy,http://dbpedia.org/resource/With_Honors_(film),450,1994,United States of America
2046,Drama,http://dbpedia.org/resource/With_Honors_(film),450,1994,United States of America
2047,Action,http://dbpedia.org/resource/Outbreak_(film),292,1995,United States of America
2048,Drama,http://dbpedia.org/resource/Outbreak_(film),292,1995,United States of America
2049,Thriller,http://dbpedia.org/resource/Outbreak_(film),292,1995,United States of America
2050,Comedy,http://dbpedia.org/resource/Billy_Madison,216,1995,United States of America
2051,Comedy,http://dbpedia.org/resource/Dumb_and_Dumber,231,1994,United States of America
2052,Comedy,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,United States of America
2053,Comedy,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,Luxembourg
2054,Comedy,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,Netherlands
2055,Comedy,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,France
2056,Comedy,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,United Kingdom
2057,Horror,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,United States of America
2058,Horror,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,Luxembourg
2059,Horror,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,Netherlands
2060,Horror,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,France
2061,Horror,http://dbpedia.org/resource/An_American_Werewolf_in_Paris,2793,1997,United Kingdom
2062,Comedy,http://dbpedia.org/resource/Blind_Date_(1987_film),3394,1987,United States of America
2063,Romance,http://dbpedia.org/resource/Blind_Date_(1987_film),3394,1987,United States of America
2064,Action,http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film),303,1995,United States of America
2065,Adventure,http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film),303,1995,United States of America
2066,Western,http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film),303,1995,United States of America
2067,Adventure,http://dbpedia.org/resource/Titan_A.E.,3745,2000,United States of America
2068,Animation,http://dbpedia.org/resource/Titan_A.E.,3745,2000,United States of America
2069,Sci-Fi,http://dbpedia.org/resource/Titan_A.E.,3745,2000,United States of America
2070,Comedy,http://dbpedia.org/resource/Kolya,1446,1996,France
2071,Comedy,http://dbpedia.org/resource/Kolya,1446,1996,Czech Republic
2072,Animation,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film),661,1996,United States of America
2073,Animation,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film),661,1996,United Kingdom
2074,Children's,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film),661,1996,United States of America
2075,Children's,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film),661,1996,United Kingdom
2076,Musical,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film),661,1996,United States of America
2077,Musical,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film),661,1996,United Kingdom
2078,Action,http://dbpedia.org/resource/Cliffhanger_(film),434,1993,United States of America
2079,Action,http://dbpedia.org/resource/Cliffhanger_(film),434,1993,Italy
2080,Adventure,http://dbpedia.org/resource/Cliffhanger_(film),434,1993,United States of America
2081,Adventure,http://dbpedia.org/resource/Cliffhanger_(film),434,1993,Italy
2082,Crime,http://dbpedia.org/resource/Cliffhanger_(film),434,1993,United States of America
2083,Crime,http://dbpedia.org/resource/Cliffhanger_(film),434,1993,Italy
2084,Comedy,http://dbpedia.org/resource/Hana-bi,1809,1997,Japan
2085,Crime,http://dbpedia.org/resource/Hana-bi,1809,1997,Japan
2086,Drama,http://dbpedia.org/resource/Hana-bi,1809,1997,Japan
2087,Drama,http://dbpedia.org/resource/Children_of_Paradise,2920,1945,France
2088,Romance,http://dbpedia.org/resource/Children_of_Paradise,2920,1945,France
2089,Drama,http://dbpedia.org/resource/Mo'_Better_Blues,3425,1990,United States of America
2090,Drama,http://dbpedia.org/resource/Phenomenon_(film),802,1996,United States of America
2091,Romance,http://dbpedia.org/resource/Phenomenon_(film),802,1996,United States of America
2092,Comedy,http://dbpedia.org/resource/Bring_It_On_(film),3882,2000,United States of America
2093,Comedy,http://dbpedia.org/resource/The_Frighteners,799,1996,United States of America
2094,Comedy,http://dbpedia.org/resource/The_Frighteners,799,1996,New Zealand
2095,Horror,http://dbpedia.org/resource/The_Frighteners,799,1996,United States of America
2096,Horror,http://dbpedia.org/resource/The_Frighteners,799,1996,New Zealand
2097,Animation,http://dbpedia.org/resource/Alice_in_Wonderland_(1951_film),1032,1951,United States of America
2098,Children's,http://dbpedia.org/resource/Alice_in_Wonderland_(1951_film),1032,1951,United States of America
2099,Musical,http://dbpedia.org/resource/Alice_in_Wonderland_(1951_film),1032,1951,United States of America
2100,Drama,http://dbpedia.org/resource/The_Fabulous_Baker_Boys,3684,1989,United States of America
2101,Romance,http://dbpedia.org/resource/The_Fabulous_Baker_Boys,3684,1989,United States of America
2102,Crime,http://dbpedia.org/resource/The_Grifters_(film),1179,1990,United States of America
2103,Drama,http://dbpedia.org/resource/The_Grifters_(film),1179,1990,United States of America
2104,Film-Noir,http://dbpedia.org/resource/The_Grifters_(film),1179,1990,United States of America
2105,Comedy,http://dbpedia.org/resource/But_I'm_a_Cheerleader,3786,1999,United States of America
2106,Drama,http://dbpedia.org/resource/Indochine_(film),2943,1992,France
2107,Romance,http://dbpedia.org/resource/Indochine_(film),2943,1992,France
2108,Drama,http://dbpedia.org/resource/Blue_Sky_(film),425,1994,United States of America
2109,Romance,http://dbpedia.org/resource/Blue_Sky_(film),425,1994,United States of America
2110,Mystery,http://dbpedia.org/resource/Dead_Again,3044,1991,United States of America
2111,Mystery,http://dbpedia.org/resource/Dead_Again,3044,1991,United Kingdom
2112,Romance,http://dbpedia.org/resource/Dead_Again,3044,1991,United States of America
2113,Romance,http://dbpedia.org/resource/Dead_Again,3044,1991,United Kingdom
2114,Thriller,http://dbpedia.org/resource/Dead_Again,3044,1991,United States of America
2115,Thriller,http://dbpedia.org/resource/Dead_Again,3044,1991,United Kingdom
2116,Action,"http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill!",390,1965,United States of America
2117,Comedy,"http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill!",390,1965,United States of America
2118,Drama,"http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill!",390,1965,United States of America
2119,Drama,http://dbpedia.org/resource/Tom_&_Viv,331,1994,United States of America
2120,Drama,http://dbpedia.org/resource/Tom_&_Viv,331,1994,United Kingdom
2121,Comedy,http://dbpedia.org/resource/Teaching_Mrs._Tingle,2806,1999,United States of America
2122,Thriller,http://dbpedia.org/resource/Teaching_Mrs._Tingle,2806,1999,United States of America
2123,Drama,http://dbpedia.org/resource/Little_Women_(1994_film),261,1994,United States of America
2124,Drama,http://dbpedia.org/resource/Marvin's_Room_(film),1399,1996,United States of America
2125,Drama,http://dbpedia.org/resource/Breaking_the_Waves,1354,1996,Norway
2126,Drama,http://dbpedia.org/resource/Breaking_the_Waves,1354,1996,Sweden
2127,Drama,http://dbpedia.org/resource/Breaking_the_Waves,1354,1996,Denmark
2128,Drama,http://dbpedia.org/resource/Breaking_the_Waves,1354,1996,Netherlands
2129,Drama,http://dbpedia.org/resource/Breaking_the_Waves,1354,1996,France
2130,Drama,http://dbpedia.org/resource/Breaking_the_Waves,1354,1996,Iceland
2131,Comedy,http://dbpedia.org/resource/Arsenic_and_Old_Lace_(film),1269,1944,United States of America
2132,Mystery,http://dbpedia.org/resource/Arsenic_and_Old_Lace_(film),1269,1944,United States of America
2133,Thriller,http://dbpedia.org/resource/Arsenic_and_Old_Lace_(film),1269,1944,United States of America
2134,Drama,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,United States of America
2135,Drama,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,Belgium
2136,Drama,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,Italy
2137,Drama,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,France
2138,Drama,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,United Kingdom
2139,Romance,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,United States of America
2140,Romance,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,Belgium
2141,Romance,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,Italy
2142,Romance,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,France
2143,Romance,http://dbpedia.org/resource/Total_Eclipse_(film),202,1995,United Kingdom
2144,Drama,http://dbpedia.org/resource/Before_Sunrise,215,1995,United States of America
2145,Drama,http://dbpedia.org/resource/Before_Sunrise,215,1995,Switzerland
2146,Drama,http://dbpedia.org/resource/Before_Sunrise,215,1995,Austria
2147,Romance,http://dbpedia.org/resource/Before_Sunrise,215,1995,United States of America
2148,Romance,http://dbpedia.org/resource/Before_Sunrise,215,1995,Switzerland
2149,Romance,http://dbpedia.org/resource/Before_Sunrise,215,1995,Austria
2150,Animation,http://dbpedia.org/resource/The_Black_Cauldron_(film),2033,1985,United States of America
2151,Children's,http://dbpedia.org/resource/The_Black_Cauldron_(film),2033,1985,United States of America
2152,Comedy,http://dbpedia.org/resource/Boys_on_the_Side,218,1995,United States of America
2153,Drama,http://dbpedia.org/resource/Boys_on_the_Side,218,1995,United States of America
2154,Drama,http://dbpedia.org/resource/Ever_After,2125,1998,United States of America
2155,Romance,http://dbpedia.org/resource/Ever_After,2125,1998,United States of America
2156,Action,http://dbpedia.org/resource/Double_Jeopardy_(film),2881,1999,Canada
2157,Action,http://dbpedia.org/resource/Double_Jeopardy_(film),2881,1999,United States of America
2158,Thriller,http://dbpedia.org/resource/Double_Jeopardy_(film),2881,1999,Canada
2159,Thriller,http://dbpedia.org/resource/Double_Jeopardy_(film),2881,1999,United States of America
2160,Action,http://dbpedia.org/resource/Judgment_Night_(film),479,1993,United States of America
2161,Drama,http://dbpedia.org/resource/Dead_Ringers_(film),2551,1988,Canada
2162,Drama,http://dbpedia.org/resource/Dead_Ringers_(film),2551,1988,United States of America
2163,Thriller,http://dbpedia.org/resource/Dead_Ringers_(film),2551,1988,Canada
2164,Thriller,http://dbpedia.org/resource/Dead_Ringers_(film),2551,1988,United States of America
2165,Action,http://dbpedia.org/resource/Death_Wish_II,3431,1982,United States of America
2166,Drama,http://dbpedia.org/resource/Death_Wish_II,3431,1982,United States of America
2167,Drama,http://dbpedia.org/resource/Savior_(film),2358,1998,United States of America
2168,Drama,http://dbpedia.org/resource/Savior_(film),2358,1998,Federal Republic of Yugoslavia
2169,Action,http://dbpedia.org/resource/King_of_New_York,1785,1990,United States of America
2170,Action,http://dbpedia.org/resource/King_of_New_York,1785,1990,Italy
2171,Crime,http://dbpedia.org/resource/King_of_New_York,1785,1990,United States of America
2172,Crime,http://dbpedia.org/resource/King_of_New_York,1785,1990,Italy
2173,Drama,http://dbpedia.org/resource/Boiler_Room_(film),3298,2000,United States of America
2174,Animation,http://dbpedia.org/resource/The_Iron_Giant,2761,1999,United States of America
2175,Children's,http://dbpedia.org/resource/The_Iron_Giant,2761,1999,United States of America
2176,Drama,http://dbpedia.org/resource/Belle_de_Jour_(film),154,1967,Italy
2177,Drama,http://dbpedia.org/resource/Belle_de_Jour_(film),154,1967,France
2178,Drama,http://dbpedia.org/resource/Bitter_Moon,347,1992,United States of America
2179,Drama,http://dbpedia.org/resource/Bitter_Moon,347,1992,France
2180,Drama,http://dbpedia.org/resource/Bitter_Moon,347,1992,United Kingdom
2181,Drama,http://dbpedia.org/resource/The_Piano_Teacher_(film),509,1993,Austria
2182,Drama,http://dbpedia.org/resource/The_Piano_Teacher_(film),509,1993,France
2183,Drama,http://dbpedia.org/resource/The_Piano_Teacher_(film),509,1993,Germany
2184,Romance,http://dbpedia.org/resource/The_Piano_Teacher_(film),509,1993,Austria
2185,Romance,http://dbpedia.org/resource/The_Piano_Teacher_(film),509,1993,France
2186,Romance,http://dbpedia.org/resource/The_Piano_Teacher_(film),509,1993,Germany
2187,Action,http://dbpedia.org/resource/Air_America_(film),3841,1990,United States of America
2188,Comedy,http://dbpedia.org/resource/Air_America_(film),3841,1990,United States of America
2189,Comedy,http://dbpedia.org/resource/Shampoo_(film),3099,1975,United States of America
2190,Romance,http://dbpedia.org/resource/Shampoo_(film),3099,1975,United States of America
2191,Documentary,http://dbpedia.org/resource/Crumb_(film),162,1994,United States of America
2192,Drama,http://dbpedia.org/resource/Indecent_Proposal,2269,1993,United States of America
2193,Comedy,http://dbpedia.org/resource/Happiness_(1998_film),2318,1998,United States of America
2194,Comedy,http://dbpedia.org/resource/Sleepover_(film),1115,1995,United States of America
2195,Drama,http://dbpedia.org/resource/Sleepover_(film),1115,1995,United States of America
2196,Sci-Fi,http://dbpedia.org/resource/Quatermass_and_the_Pit_(film),3658,1967,United Kingdom
2197,Comedy,http://dbpedia.org/resource/Drop_Dead_Gorgeous_(film),2718,1999,United States of America
2198,Comedy,http://dbpedia.org/resource/Drop_Dead_Gorgeous_(film),2718,1999,Germany
2199,Drama,http://dbpedia.org/resource/Papillon_(film),3198,1973,United States of America
2200,Drama,http://dbpedia.org/resource/Papillon_(film),3198,1973,France
2201,Action,http://dbpedia.org/resource/First_Blood,2403,1982,United States of America
2202,Comedy,"http://dbpedia.org/resource/To_Wong_Foo,_Thanks_for_Everything!_Julie_Newmar",203,1995,United States of America
2203,Drama,http://dbpedia.org/resource/Ravenous,2560,1999,United States of America
2204,Drama,http://dbpedia.org/resource/Ravenous,2560,1999,Mexico
2205,Drama,http://dbpedia.org/resource/Ravenous,2560,1999,United Kingdom
2206,Drama,http://dbpedia.org/resource/Ravenous,2560,1999,Czech Republic
2207,Horror,http://dbpedia.org/resource/Ravenous,2560,1999,United States of America
2208,Horror,http://dbpedia.org/resource/Ravenous,2560,1999,Mexico
2209,Horror,http://dbpedia.org/resource/Ravenous,2560,1999,United Kingdom
2210,Horror,http://dbpedia.org/resource/Ravenous,2560,1999,Czech Republic
2211,Children's,http://dbpedia.org/resource/The_Muppet_Movie,3396,1979,United States of America
2212,Children's,http://dbpedia.org/resource/The_Muppet_Movie,3396,1979,United Kingdom
2213,Comedy,http://dbpedia.org/resource/The_Muppet_Movie,3396,1979,United States of America
2214,Comedy,http://dbpedia.org/resource/The_Muppet_Movie,3396,1979,United Kingdom
2215,Comedy,http://dbpedia.org/resource/Addams_Family_Values,410,1993,United States of America
2216,Action,http://dbpedia.org/resource/The_Crow:_City_of_Angels,839,1996,United States of America
2217,Thriller,http://dbpedia.org/resource/The_Crow:_City_of_Angels,839,1996,United States of America
2218,Action,http://dbpedia.org/resource/The_Crow:_Salvation,3563,2000,United States of America
2219,Action,http://dbpedia.org/resource/The_Crow:_Salvation,3563,2000,Germany
2220,Horror,http://dbpedia.org/resource/The_Crow:_Salvation,3563,2000,United States of America
2221,Horror,http://dbpedia.org/resource/The_Crow:_Salvation,3563,2000,Germany
2222,Drama,http://dbpedia.org/resource/Footloose_(1984_film),3791,1984,United States of America
2223,Sci-Fi,http://dbpedia.org/resource/Destination_Moon_(film),3375,1950,United States of America
2224,Action,http://dbpedia.org/resource/Gone_in_60_Seconds_(2000_film),3717,2000,United States of America
2225,Crime,http://dbpedia.org/resource/Gone_in_60_Seconds_(2000_film),3717,2000,United States of America
2226,Thriller,http://dbpedia.org/resource/Shallow_Grave,319,1994,United Kingdom
2227,Romance,http://dbpedia.org/resource/An_Affair_to_Remember,932,1957,United States of America
2228,Comedy,http://dbpedia.org/resource/Scrooged,3087,1988,United States of America
2229,Thriller,http://dbpedia.org/resource/No_Way_Out_(1987_film),3505,1987,United States of America
2230,Drama,http://dbpedia.org/resource/The_Portrait_of_a_Lady_(film),1417,1996,United States of America
2231,Drama,http://dbpedia.org/resource/The_Portrait_of_a_Lady_(film),1417,1996,United Kingdom
2232,Comedy,http://dbpedia.org/resource/Celebrity_(film),2356,1998,United States of America
2233,Crime,http://dbpedia.org/resource/The_Asphalt_Jungle,3364,1950,United States of America
2234,Film-Noir,http://dbpedia.org/resource/The_Asphalt_Jungle,3364,1950,United States of America
2235,Drama,http://dbpedia.org/resource/Shanghai_Triad,30,1995,France
2236,Drama,http://dbpedia.org/resource/Shanghai_Triad,30,1995,People's Republic of China
2237,Animation,http://dbpedia.org/resource/A_Grand_Day_Out,1223,1992,United Kingdom
2238,Comedy,http://dbpedia.org/resource/A_Grand_Day_Out,1223,1992,United Kingdom
2239,Animation,http://dbpedia.org/resource/The_Wrong_Trousers,1148,1993,United Kingdom
2240,Comedy,http://dbpedia.org/resource/The_Wrong_Trousers,1148,1993,United Kingdom
2241,Thriller,http://dbpedia.org/resource/The_Seventh_Sign,2263,1988,United States of America
2242,Comedy,http://dbpedia.org/resource/The_Kentucky_Fried_Movie,3760,1977,United States of America
2243,Drama,http://dbpedia.org/resource/Foxfire_(1996_film),835,1996,United States of America
2244,Drama,http://dbpedia.org/resource/Basquiat_(film),851,1996,United States of America
2245,Comedy,http://dbpedia.org/resource/Bulworth,1883,1998,United States of America
2246,Comedy,http://dbpedia.org/resource/Bob_Roberts,1171,1992,United States of America
2247,Romance,http://dbpedia.org/resource/A_Life_Less_Ordinary,1658,1997,United States of America
2248,Romance,http://dbpedia.org/resource/A_Life_Less_Ordinary,1658,1997,United Kingdom
2249,Thriller,http://dbpedia.org/resource/A_Life_Less_Ordinary,1658,1997,United States of America
2250,Thriller,http://dbpedia.org/resource/A_Life_Less_Ordinary,1658,1997,United Kingdom
2251,Drama,http://dbpedia.org/resource/The_Mountain_Eagle,2228,1926,United Kingdom
2252,Drama,http://dbpedia.org/resource/The_Mountain_Eagle,2228,1926,Germany
2253,Comedy,http://dbpedia.org/resource/Love_and_Death,3814,1975,United States of America
2254,Drama,http://dbpedia.org/resource/Orlando_(film),506,1993,Italy
2255,Drama,http://dbpedia.org/resource/Orlando_(film),506,1993,Netherlands
2256,Drama,http://dbpedia.org/resource/Orlando_(film),506,1993,France
2257,Drama,http://dbpedia.org/resource/Orlando_(film),506,1993,United Kingdom
2258,Drama,http://dbpedia.org/resource/Orlando_(film),506,1993,Russia
2259,Horror,http://dbpedia.org/resource/Exorcist:_The_Beginning,1997,1973,United States of America
2260,Animation,http://dbpedia.org/resource/Dinosaur_(film),3615,2000,United States of America
2261,Children's,http://dbpedia.org/resource/Dinosaur_(film),3615,2000,United States of America
2262,Comedy,http://dbpedia.org/resource/Sister_Act,3247,1992,United States of America
2263,Crime,http://dbpedia.org/resource/Sister_Act,3247,1992,United States of America
2264,Adventure,http://dbpedia.org/resource/Legend_(1985_film),2143,1985,United States of America
2265,Adventure,http://dbpedia.org/resource/Legend_(1985_film),2143,1985,United Kingdom
2266,Fantasy,http://dbpedia.org/resource/Legend_(1985_film),2143,1985,United States of America
2267,Fantasy,http://dbpedia.org/resource/Legend_(1985_film),2143,1985,United Kingdom
2268,Romance,http://dbpedia.org/resource/Legend_(1985_film),2143,1985,United States of America
2269,Romance,http://dbpedia.org/resource/Legend_(1985_film),2143,1985,United Kingdom
2270,Drama,http://dbpedia.org/resource/Playing_by_Heart,2443,1998,United States of America
2271,Romance,http://dbpedia.org/resource/Playing_by_Heart,2443,1998,United States of America
2272,Children's,"http://dbpedia.org/resource/Honey,_I_Blew_Up_the_Kid",2053,1992,United States of America
2273,Comedy,"http://dbpedia.org/resource/Honey,_I_Blew_Up_the_Kid",2053,1992,United States of America
2274,Sci-Fi,"http://dbpedia.org/resource/Honey,_I_Blew_Up_the_Kid",2053,1992,United States of America
2275,Comedy,http://dbpedia.org/resource/Airheads,413,1994,United States of America
2276,Horror,http://dbpedia.org/resource/The_Wolf_Man_(1941_film),2654,1941,United States of America
2277,Comedy,http://dbpedia.org/resource/Cocoon:_The_Return,2408,1988,United States of America
2278,Sci-Fi,http://dbpedia.org/resource/Cocoon:_The_Return,2408,1988,United States of America
2279,Comedy,http://dbpedia.org/resource/Cocoon_(film),2407,1985,United States of America
2280,Sci-Fi,http://dbpedia.org/resource/Cocoon_(film),2407,1985,United States of America
2281,Animation,http://dbpedia.org/resource/The_Road_to_El_Dorado,3483,2000,United States of America
2282,Children's,http://dbpedia.org/resource/The_Road_to_El_Dorado,3483,2000,United States of America
2283,Comedy,http://dbpedia.org/resource/A_Christmas_Story,2804,1983,Canada
2284,Comedy,http://dbpedia.org/resource/A_Christmas_Story,2804,1983,United States of America
